Data ID,STATUS,SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY
14995,Non-extinction,5,3,120,101,5.7,18
14996,Non-extinction,5,3,120,102,7.9,17
14997,Non-extinction,5,3,120,90,7.7,16
14998,Extinction,5,3,120,101,8.6,15
14999,Non-extinction,5,3,120,89,9,14
15000,Non-extinction,5,3,120,88,8.3,13
15001,Non-extinction,5,3,120,90,4.2,12
15002,Non-extinction,5,3,120,89,4,11
15003,Non-extinction,5,3,120,92,3.8,10
15004,Non-extinction,5,3,120,89,3.9,9
15005,Non-extinction,5,3,120,91,4,8
15006,Non-extinction,5,3,120,87,7,7
15007,Non-extinction,5,3,120,88,6.5,6
15008,Non-extinction,5,3,120,94,6,5
15009,Non-extinction,5,3,120,85,4.2,4
15010,Non-extinction,5,3,120,84,2.5,3
15011,Non-extinction,5,3,120,78,1.4,2
15012,Non-extinction,5,3,120,74,0,1
15013,Non-extinction,5,3,130,108,0,75
15014,Non-extinction,5,3,130,96,0,72
15015,Non-extinction,5,3,130,96,0,70
15016,Non-extinction,5,3,130,96,0,68
15017,Non-extinction,5,3,130,96,1.5,67
15018,Non-extinction,5,3,130,96,1.6,66
15019,Non-extinction,5,3,130,96,1.9,65
15020,Non-extinction,5,3,130,95,3.4,60
15021,Non-extinction,5,3,130,95,3.3,55
15022,Non-extinction,5,3,130,105,3.7,52
15023,Non-extinction,5,3,130,103,3.7,51
15024,Non-extinction,5,3,130,94,3.8,50
15025,Non-extinction,5,3,130,102,4.4,48
15026,Non-extinction,5,3,130,99,5.2,47
15027,Non-extinction,5,3,130,97,5.7,46
15028,Non-extinction,5,3,130,106,5.7,45
15029,Non-extinction,5,3,130,103,5.2,44
15030,Non-extinction,5,3,130,99,5,42
15031,Non-extinction,5,3,130,103,5.6,40
15032,Non-extinction,5,3,130,106,6.4,38
15033,Non-extinction,5,3,130,105,6.3,36
15034,Non-extinction,5,3,130,105,5.6,35
15035,Non-extinction,5,3,130,104,5.8,34
15036,Non-extinction,5,3,130,104,7,33
15037,Non-extinction,5,3,130,92,8.3,32
15038,Non-extinction,5,3,130,96,7.8,30
15039,Non-extinction,5,3,130,96,7.4,28
15040,Non-extinction,5,3,130,96,6.3,27
15041,Non-extinction,5,3,130,92,6.5,26
15042,Non-extinction,5,3,130,96,6.1,25
15043,Non-extinction,5,3,130,96,4.8,24
15044,Non-extinction,5,3,130,96,4.2,23
15045,Non-extinction,5,3,130,96,4.2,22
15046,Non-extinction,5,3,130,92,3.7,21
15047,Non-extinction,5,3,130,92,4.2,20
15048,Non-extinction,5,3,130,92,5,19
15049,Non-extinction,5,3,130,89,5.3,18
15050,Non-extinction,5,3,130,90,5.6,17
15051,Non-extinction,5,3,130,92,4.4,16
15052,Non-extinction,5,3,130,89,4.5,15
15053,Non-extinction,5,3,130,91,6.8,14
15054,Non-extinction,5,3,130,91,5.6,13
15055,Non-extinction,5,3,130,92,5,12
15056,Non-extinction,5,3,130,92,4.6,11
15057,Non-extinction,5,3,130,91,4,10
15058,Non-extinction,5,3,130,90,3.3,9
15059,Non-extinction,5,3,130,88,3.8,8
15060,Non-extinction,5,3,130,88,5.3,7
15061,Non-extinction,5,3,130,86,4.9,6
15062,Non-extinction,5,3,130,86,4.5,5
15063,Non-extinction,5,3,130,86,5,4
15064,Non-extinction,5,3,130,86,3.4,3
15065,Non-extinction,5,3,130,80,2.3,2
15066,Non-extinction,5,3,130,74,0,1
15067,Non-extinction,5,3,140,96,0,75
15068,Non-extinction,5,3,140,109,0,72
15069,Non-extinction,5,3,140,96,0,70
15070,Non-extinction,5,3,140,96,0,68
15071,Non-extinction,5,3,140,96,0.8,67
15072,Non-extinction,5,3,140,95,1.3,66
15073,Non-extinction,5,3,140,96,1.7,65
15074,Non-extinction,5,3,140,95,2.8,60
15075,Non-extinction,5,3,140,107,2.3,55
15076,Non-extinction,5,3,140,94,3.3,52
15077,Non-extinction,5,3,140,102,3.7,51
15078,Non-extinction,5,3,140,95,3.4,50
15079,Non-extinction,5,3,140,104,4.4,48
15080,Non-extinction,5,3,140,93,4.3,47
15081,Non-extinction,5,3,140,92,4.8,46
15082,Non-extinction,5,3,140,93,4.6,45
15083,Non-extinction,5,3,140,96,4.6,44
15084,Non-extinction,5,3,140,105,4,42
15085,Non-extinction,5,3,140,92,4.5,40
15086,Non-extinction,5,3,140,102,5.4,38
15087,Non-extinction,5,3,140,106,4.3,36
15088,Non-extinction,5,3,140,94,5.2,35
15089,Non-extinction,5,3,140,102,5.2,34
15090,Non-extinction,5,3,140,93,5.6,33
15091,Non-extinction,5,3,140,93,5.4,32
15092,Non-extinction,5,3,140,93,5.7,30
15093,Non-extinction,5,3,140,92,5.3,28
15094,Non-extinction,5,3,140,92,6,27
15095,Non-extinction,5,3,140,92,6.4,26
15096,Non-extinction,5,3,140,94,5.7,25
15097,Non-extinction,5,3,140,91,5.2,24
15098,Non-extinction,5,3,140,91,4.3,23
15099,Non-extinction,5,3,140,94,4.2,22
15100,Non-extinction,5,3,140,91,4,21
15101,Non-extinction,5,3,140,92,4.2,20
15102,Non-extinction,5,3,140,90,4.5,19
15103,Non-extinction,5,3,140,92,5.3,18
15104,Non-extinction,5,3,140,86,5.4,17
15105,Non-extinction,5,3,140,92,5.2,16
15106,Non-extinction,5,3,140,89,5.6,15
15107,Non-extinction,5,3,140,92,6,14
15108,Non-extinction,5,3,140,89,5,13
15109,Non-extinction,5,3,140,93,3.7,12
15110,Non-extinction,5,3,140,88,2.3,11
15111,Non-extinction,5,3,140,90,3.2,10
15112,Non-extinction,5,3,140,90,2.7,9
15113,Non-extinction,5,3,140,90,2.9,8
15114,Non-extinction,5,3,140,89,4.4,7
15115,Non-extinction,5,3,140,87,4.5,6
15116,Non-extinction,5,3,140,87,4.8,5
15117,Non-extinction,5,3,140,87,4.8,4
15118,Non-extinction,5,3,140,86,4.6,3
15119,Non-extinction,5,3,140,82,2.1,2
15120,Non-extinction,5,3,140,74,0,1
15121,Non-extinction,5,3,150,97,0,75
15122,Non-extinction,5,3,150,96,0,72
15123,Non-extinction,5,3,150,105,0,70
15124,Non-extinction,5,3,150,96,0,68
15125,Non-extinction,5,3,150,96,0,67
15126,Non-extinction,5,3,150,96,1,66
15127,Non-extinction,5,3,150,96,1.4,65
15128,Non-extinction,5,3,150,95,2.2,60
15129,Non-extinction,5,3,150,95,2,55
15130,Non-extinction,5,3,150,95,3.2,52
15131,Non-extinction,5,3,150,95,2.8,51
15132,Non-extinction,5,3,150,94,3.1,50
15133,Non-extinction,5,3,150,102,3.7,48
15134,Non-extinction,5,3,150,94,3.8,47
15135,Non-extinction,5,3,150,93,3.7,46
15136,Non-extinction,5,3,150,94,4,45
15137,Non-extinction,5,3,150,96,4.2,44
15138,Non-extinction,5,3,150,105,4.3,42
15139,Non-extinction,5,3,150,93,4.4,40
15140,Non-extinction,5,3,150,103,4.2,38
15141,Non-extinction,5,3,150,105,4.3,36
15142,Non-extinction,5,3,150,93,4.8,35
15143,Non-extinction,5,3,150,92,4.5,34
15144,Non-extinction,5,3,150,93,4.5,33
15145,Non-extinction,5,3,150,96,5.3,32
15146,Non-extinction,5,3,150,89,5.6,30
15147,Non-extinction,5,3,150,92,5,28
15148,Non-extinction,5,3,150,93,5.6,27
15149,Non-extinction,5,3,150,93,5.8,26
15150,Non-extinction,5,3,150,92,4.8,25
15151,Non-extinction,5,3,150,92,4.5,24
15152,Non-extinction,5,3,150,91,4.3,23
15153,Non-extinction,5,3,150,93,4,22
15154,Non-extinction,5,3,150,90,3.7,21
15155,Non-extinction,5,3,150,90,3.7,20
15156,Non-extinction,5,3,150,89,3.4,19
15157,Non-extinction,5,3,150,92,3.3,18
15158,Non-extinction,5,3,150,86,4.5,17
15159,Non-extinction,5,3,150,92,4.9,16
15160,Non-extinction,5,3,150,90,6,15
15161,Non-extinction,5,3,150,93,6.3,14
15162,Non-extinction,5,3,150,89,4.4,13
15163,Non-extinction,5,3,150,93,2.7,12
15164,Non-extinction,5,3,150,90,2.3,11
15165,Non-extinction,5,3,150,91,2.8,10
15166,Non-extinction,5,3,150,91,2.3,9
15167,Non-extinction,5,3,150,91,2.8,8
15168,Non-extinction,5,3,150,89,3.1,7
15169,Non-extinction,5,3,150,88,4.3,6
15170,Non-extinction,5,3,150,85,4.8,5
15171,Non-extinction,5,3,150,86,5.2,4
15172,Non-extinction,5,3,150,85,3.7,3
15173,Non-extinction,5,3,150,79,2.2,2
15174,Non-extinction,5,3,150,74,0,1
15175,Non-extinction,5,3,160,97,0,75
15176,Non-extinction,5,3,160,97,0,72
15177,Non-extinction,5,3,160,96,0,70
15178,Non-extinction,5,3,160,96,0,68
15179,Non-extinction,5,3,160,96,0,67
15180,Non-extinction,5,3,160,96,1,66
15181,Non-extinction,5,3,160,105,1.5,65
15182,Non-extinction,5,3,160,95,2.5,60
15183,Non-extinction,5,3,160,94,1.9,55
15184,Non-extinction,5,3,160,94,2.7,52
15185,Non-extinction,5,3,160,101,2.7,51
15186,Non-extinction,5,3,160,93,2.8,50
15187,Non-extinction,5,3,160,102,2.7,48
15188,Non-extinction,5,3,160,94,3.3,47
15189,Non-extinction,5,3,160,94,3.6,46
15190,Non-extinction,5,3,160,95,3.9,45
15191,Non-extinction,5,3,160,97,3.4,44
15192,Non-extinction,5,3,160,105,3.7,42
15193,Non-extinction,5,3,160,95,4,40
15194,Non-extinction,5,3,160,102,4.2,38
15195,Non-extinction,5,3,160,105,4.4,36
15196,Non-extinction,5,3,160,95,4.4,35
15197,Non-extinction,5,3,160,91,4.8,34
15198,Non-extinction,5,3,160,93,5.3,33
15199,Non-extinction,5,3,160,93,5.8,32
15200,Non-extinction,5,3,160,94,6,30
15201,Non-extinction,5,3,160,92,6.3,28
15202,Non-extinction,5,3,160,94,6.5,27
15203,Non-extinction,5,3,160,92,5.2,26
15204,Non-extinction,5,3,160,93,4.9,25
15205,Non-extinction,5,3,160,92,5.7,24
15206,Non-extinction,5,3,160,92,4.2,23
15207,Non-extinction,5,3,160,92,3.4,22
15208,Non-extinction,5,3,160,90,3.2,21
15209,Non-extinction,5,3,160,91,3.3,20
15210,Non-extinction,5,3,160,91,3.9,19
15211,Non-extinction,5,3,160,93,3.9,18
15212,Non-extinction,5,3,160,87,4,17
15213,Non-extinction,5,3,160,92,3.4,16
15214,Non-extinction,5,3,160,90,4.4,15
15215,Non-extinction,5,3,160,93,5.6,14
15216,Non-extinction,5,3,160,90,4,13
15217,Non-extinction,5,3,160,93,2.3,12
15218,Non-extinction,5,3,160,91,2.2,11
15219,Non-extinction,5,3,160,91,2.2,10
15220,Non-extinction,5,3,160,91,2.1,9
15221,Non-extinction,5,3,160,91,2.7,8
15222,Non-extinction,5,3,160,90,2.9,7
15223,Non-extinction,5,3,160,89,3.7,6
15224,Non-extinction,5,3,160,88,3.2,5
15225,Non-extinction,5,3,160,86,3.3,4
15226,Non-extinction,5,3,160,84,3.1,3
15227,Non-extinction,5,3,160,78,1.4,2
15228,Non-extinction,5,3,160,74,0,1
15229,Non-extinction,5,3,170,102,0,75
15230,Non-extinction,5,3,170,97,0,72
15231,Non-extinction,5,3,170,108,0,70
15232,Non-extinction,5,3,170,96,0,68
15233,Non-extinction,5,3,170,96,0,67
15234,Non-extinction,5,3,170,96,0,66
15235,Non-extinction,5,3,170,105,1.3,65
15236,Non-extinction,5,3,170,95,2.2,60
15237,Non-extinction,5,3,170,94,1.7,55
15238,Non-extinction,5,3,170,94,2.3,52
15239,Non-extinction,5,3,170,100,2.3,51
15240,Non-extinction,5,3,170,94,2.7,50
15241,Non-extinction,5,3,170,101,2.8,48
15242,Non-extinction,5,3,170,95,3.2,47
15243,Non-extinction,5,3,170,95,3.2,46
15244,Non-extinction,5,3,170,96,3.4,45
15245,Non-extinction,5,3,170,97,3.6,44
15246,Non-extinction,5,3,170,106,3.4,42
15247,Non-extinction,5,3,170,96,3.2,40
15248,Non-extinction,5,3,170,101,3.4,38
15249,Non-extinction,5,3,170,103,3.4,36
15250,Non-extinction,5,3,170,95,3.7,35
15251,Non-extinction,5,3,170,92,4,34
15252,Non-extinction,5,3,170,93,4.2,33
15253,Non-extinction,5,3,170,94,3.7,32
15254,Non-extinction,5,3,170,94,3.7,30
15255,Non-extinction,5,3,170,93,4.2,28
15256,Non-extinction,5,3,170,97,4.4,27
15257,Non-extinction,5,3,170,96,4.6,26
15258,Non-extinction,5,3,170,94,4.2,25
15259,Non-extinction,5,3,170,94,4.3,24
15260,Non-extinction,5,3,170,92,4.2,23
15261,Non-extinction,5,3,170,92,3.8,22
15262,Non-extinction,5,3,170,91,3.7,21
15263,Non-extinction,5,3,170,92,3.9,20
15264,Non-extinction,5,3,170,92,3.6,19
15265,Non-extinction,5,3,170,93,3.6,18
15266,Non-extinction,5,3,170,88,4.2,17
15267,Non-extinction,5,3,170,94,3.3,16
15268,Non-extinction,5,3,170,88,3.1,15
15269,Non-extinction,5,3,170,92,3.3,14
15270,Non-extinction,5,3,170,91,2.8,13
15271,Non-extinction,5,3,170,93,2.2,12
15272,Non-extinction,5,3,170,92,1.3,11
15273,Non-extinction,5,3,170,91,2,10
15274,Non-extinction,5,3,170,91,2.1,9
15275,Non-extinction,5,3,170,91,2.2,8
15276,Non-extinction,5,3,170,91,2,7
15277,Non-extinction,5,3,170,86,3.1,6
15278,Non-extinction,5,3,170,85,3.3,5
15279,Non-extinction,5,3,170,84,3.6,4
15280,Non-extinction,5,3,170,83,2,3
15281,Non-extinction,5,3,170,78,1.4,2
15282,Non-extinction,5,3,170,76,0,1
15283,Non-extinction,5,3,180,104,0,75
15284,Non-extinction,5,3,180,97,0,72
15285,Non-extinction,5,3,180,96,0,70
15286,Non-extinction,5,3,180,97,0,68
15287,Non-extinction,5,3,180,96,0,67
15288,Non-extinction,5,3,180,104,0,66
15289,Non-extinction,5,3,180,105,1.1,65
15290,Non-extinction,5,3,180,95,2.1,60
15291,Non-extinction,5,3,180,95,1.5,55
15292,Non-extinction,5,3,180,103,2.5,52
15293,Non-extinction,5,3,180,102,2.5,51
15294,Non-extinction,5,3,180,95,2.7,50
15295,Non-extinction,5,3,180,95,2.7,48
15296,Non-extinction,5,3,180,94,2.5,47
15297,Non-extinction,5,3,180,94,2.6,46
15298,Non-extinction,5,3,180,92,3.1,45
15299,Non-extinction,5,3,180,101,3.1,44
15300,Non-extinction,5,3,180,101,3.2,42
15301,Non-extinction,5,3,180,94,3.4,40
15302,Non-extinction,5,3,180,97,2.9,38
15303,Non-extinction,5,3,180,102,3.6,36
15304,Non-extinction,5,3,180,93,3.4,35
15305,Non-extinction,5,3,180,93,3.6,34
15306,Non-extinction,5,3,180,93,4,33
15307,Non-extinction,5,3,180,93,3.9,32
15308,Non-extinction,5,3,180,92,3.8,30
15309,Non-extinction,5,3,180,94,3.8,28
15310,Non-extinction,5,3,180,98,3.7,27
15311,Non-extinction,5,3,180,95,3.8,26
15312,Non-extinction,5,3,180,96,3.9,25
15313,Non-extinction,5,3,180,93,3.6,24
15314,Non-extinction,5,3,180,92,3.2,23
15315,Non-extinction,5,3,180,91,3.2,22
15316,Non-extinction,5,3,180,91,2.9,21
15317,Non-extinction,5,3,180,91,3.2,20
15318,Non-extinction,5,3,180,91,2.5,19
15319,Non-extinction,5,3,180,92,4.4,18
15320,Non-extinction,5,3,180,89,3.4,17
15321,Non-extinction,5,3,180,102,3.2,16
15322,Non-extinction,5,3,180,88,3.6,15
15323,Non-extinction,5,3,180,92,3.3,14
15324,Non-extinction,5,3,180,90,2.9,13
15325,Non-extinction,5,3,180,93,2.2,12
15326,Non-extinction,5,3,180,92,1.7,11
15327,Non-extinction,5,3,180,92,2.2,10
15328,Non-extinction,5,3,180,92,2.2,9
15329,Non-extinction,5,3,180,91,2.1,8
15330,Non-extinction,5,3,180,90,2.8,7
15331,Non-extinction,5,3,180,88,3.3,6
15332,Non-extinction,5,3,180,87,2.8,5
15333,Non-extinction,5,3,180,85,1.6,4
15334,Non-extinction,5,3,180,83,1.6,3
15335,Non-extinction,5,3,180,80,1.4,2
15336,Non-extinction,5,3,180,74,0,1
15337,Non-extinction,5,3,190,104,0,75
15338,Non-extinction,5,3,190,105,0,72
15339,Non-extinction,5,3,190,96,0,70
15340,Non-extinction,5,3,190,96,0,68
15341,Non-extinction,5,3,190,96,0,67
15342,Non-extinction,5,3,190,96,0,66
15343,Non-extinction,5,3,190,96,1,65
15344,Non-extinction,5,3,190,95,2.1,60
15345,Non-extinction,5,3,190,94,1.6,55
15346,Non-extinction,5,3,190,94,2.5,52
15347,Non-extinction,5,3,190,102,2.5,51
15348,Non-extinction,5,3,190,102,2.6,50
15349,Non-extinction,5,3,190,93,2.3,48
15350,Non-extinction,5,3,190,94,2.6,47
15351,Non-extinction,5,3,190,102,2.6,46
15352,Non-extinction,5,3,190,93,2.5,45
15353,Non-extinction,5,3,190,97,2.8,44
15354,Non-extinction,5,3,190,103,3.2,42
15355,Non-extinction,5,3,190,94,2.9,40
15356,Non-extinction,5,3,190,96,2.9,38
15357,Non-extinction,5,3,190,100,2.7,36
15358,Non-extinction,5,3,190,93,2.7,35
15359,Non-extinction,5,3,190,95,2.9,34
15360,Non-extinction,5,3,190,95,2.2,33
15361,Non-extinction,5,3,190,92,2.6,32
15362,Non-extinction,5,3,190,94,2.2,30
15363,Non-extinction,5,3,190,97,2.6,28
15364,Non-extinction,5,3,190,100,3.2,27
15365,Non-extinction,5,3,190,96,2.9,26
15366,Non-extinction,5,3,190,102,2.9,25
15367,Non-extinction,5,3,190,94,3.1,24
15368,Non-extinction,5,3,190,93,3.2,23
15369,Non-extinction,5,3,190,90,2.9,22
15370,Non-extinction,5,3,190,90,2.6,21
15371,Non-extinction,5,3,190,91,2.5,20
15372,Non-extinction,5,3,190,92,2,19
15373,Non-extinction,5,3,190,92,2.3,18
15374,Non-extinction,5,3,190,92,2.7,17
15375,Non-extinction,5,3,190,96,2.6,16
15376,Non-extinction,5,3,190,90,3.6,15
15377,Non-extinction,5,3,190,94,2.9,14
15378,Non-extinction,5,3,190,91,3.3,13
15379,Non-extinction,5,3,190,93,2,12
15380,Non-extinction,5,3,190,92,1.4,11
15381,Non-extinction,5,3,190,91,1.6,10
15382,Non-extinction,5,3,190,92,2,9
15383,Non-extinction,5,3,190,91,1.9,8
15384,Non-extinction,5,3,190,91,1.6,7
15385,Non-extinction,5,3,190,87,2.5,6
15386,Non-extinction,5,3,190,86,2.2,5
15387,Non-extinction,5,3,190,84,2,4
15388,Non-extinction,5,3,190,80,1.5,3
15389,Non-extinction,5,3,190,76,0.4,2
15390,Non-extinction,5,3,190,72,0,1
15391,Non-extinction,6,4,10,96,0,75
15392,Non-extinction,6,4,10,96,0,72
15393,Non-extinction,6,4,10,96,2.6,70
15394,Non-extinction,6,4,10,96,3.2,68
15395,Non-extinction,6,4,10,109,4.5,67
15396,Non-extinction,6,4,10,109,7.8,66
15397,Extinction,6,4,10,103,9.7,65
15398,Extinction,6,4,10,95,12,60
15399,Extinction,6,4,10,102,13.3,55
15400,Extinction,6,4,10,93,15.4,52
15401,Extinction,6,4,10,93,15.1,51
15402,Extinction,6,4,10,95,15.2,50
15403,Extinction,6,4,10,110,15.4,48
15404,Extinction,6,4,10,111,15.2,47
15405,Extinction,6,4,10,109,15.4,46
15406,Extinction,6,4,10,105,15.2,45
15407,Extinction,6,4,10,111,16,44
15408,Extinction,6,4,10,110,15.7,42
15409,Extinction,6,4,10,106,15.4,40
15410,Extinction,6,4,10,111,15.5,38
15411,Extinction,6,4,10,110,15.2,36
15412,Extinction,6,4,10,103,14.9,35
15413,Extinction,6,4,10,109,14.9,34
15414,Extinction,6,4,10,108,14.9,33
15415,Extinction,6,4,10,110,15.1,32
15416,Extinction,6,4,10,109,17,30
15417,Extinction,6,4,10,108,15.5,28
15418,Extinction,6,4,10,108,15.4,27
15419,Extinction,6,4,10,107,15.5,26
15420,Extinction,6,4,10,109,16.6,25
15421,Extinction,6,4,10,108,15.2,24
15422,Extinction,6,4,10,108,15.4,23
15423,Extinction,6,4,10,108,15.4,22
15424,Extinction,6,4,10,109,15.2,21
15425,Extinction,6,4,10,108,15.7,20
15426,Extinction,6,4,10,108,15.2,19
15427,Extinction,6,4,10,106,15.1,18
15428,Extinction,6,4,10,105,14.5,17
15429,Extinction,6,4,10,105,13.8,16
15430,Extinction,6,4,10,106,14.4,15
15431,Extinction,6,4,10,106,12.3,14
15432,Extinction,6,4,10,93,11.9,13
15433,Extinction,6,4,10,90,11.9,12
15434,Extinction,6,4,10,92,12.5,11
15435,Extinction,6,4,10,105,13.8,10
15436,Extinction,6,4,10,91,12.9,9
15437,Extinction,6,4,10,105,12.9,8
15438,Extinction,6,4,10,105,12.3,7
15439,Extinction,6,4,10,90,11.8,6
15440,Extinction,6,4,10,90,11,5
15441,Non-extinction,6,4,10,88,8.8,4
15442,Non-extinction,6,4,10,85,6,3
15443,Non-extinction,6,4,10,83,3.1,2
15444,Non-extinction,6,4,10,75,0.8,1
15445,Non-extinction,6,4,20,96,0,75
15446,Non-extinction,6,4,20,96,0,72
15447,Non-extinction,6,4,20,103,1,70
15448,Non-extinction,6,4,20,107,1.1,68
15449,Non-extinction,6,4,20,96,4,67
15450,Non-extinction,6,4,20,105,6.5,66
15451,Extinction,6,4,20,104,7.5,65
15452,Extinction,6,4,20,95,9,60
15453,Extinction,6,4,20,103,12,55
15454,Extinction,6,4,20,110,15,52
15455,Extinction,6,4,20,112,14.6,51
15456,Extinction,6,4,20,113,15.2,50
15457,Extinction,6,4,20,111,14.9,48
15458,Extinction,6,4,20,110,15.5,47
15459,Extinction,6,4,20,95,16,46
15460,Extinction,6,4,20,95,16.3,45
15461,Extinction,6,4,20,92,16,44
15462,Extinction,6,4,20,92,16,42
15463,Extinction,6,4,20,104,15.5,40
15464,Extinction,6,4,20,90,15.2,38
15465,Extinction,6,4,20,90,15.2,36
15466,Extinction,6,4,20,91,15,35
15467,Extinction,6,4,20,108,15.2,34
15468,Extinction,6,4,20,108,14.8,33
15469,Extinction,6,4,20,90,14.1,32
15470,Extinction,6,4,20,105,13.5,30
15471,Extinction,6,4,20,92,13.3,28
15472,Extinction,6,4,20,88,13.3,27
15473,Extinction,6,4,20,106,12.8,26
15474,Extinction,6,4,20,106,13.8,25
15475,Extinction,6,4,20,106,13.3,24
15476,Extinction,6,4,20,92,13.8,23
15477,Extinction,6,4,20,91,13.6,22
15478,Extinction,6,4,20,92,13.2,21
15479,Extinction,6,4,20,106,13.2,20
15480,Extinction,6,4,20,92,13.5,19
15481,Extinction,6,4,20,90,13.2,18
15482,Extinction,6,4,20,89,12.8,17
15483,Extinction,6,4,20,92,12.3,16
15484,Extinction,6,4,20,105,12.3,15
15485,Extinction,6,4,20,93,11.5,14
15486,Extinction,6,4,20,91,11.2,13
15487,Extinction,6,4,20,91,11.9,12
15488,Extinction,6,4,20,91,11.5,11
15489,Extinction,6,4,20,105,12.3,10
15490,Extinction,6,4,20,92,12,9
15491,Extinction,6,4,20,91,12.2,8
15492,Extinction,6,4,20,90,11.5,7
15493,Extinction,6,4,20,90,11,6
15494,Extinction,6,4,20,100,9.6,5
15495,Non-extinction,6,4,20,87,7.8,4
15496,Non-extinction,6,4,20,80,5,3
15497,Non-extinction,6,4,20,78,3.7,2
15498,Non-extinction,6,4,20,76,1,1
15499,Non-extinction,6,4,30,106,0,75
15500,Non-extinction,6,4,30,96,0,72
15501,Non-extinction,6,4,30,101,0.4,70
15502,Non-extinction,6,4,30,104,0.4,68
15503,Non-extinction,6,4,30,96,2.2,67
15504,Non-extinction,6,4,30,101,5,66
15505,Extinction,6,4,30,103,7,65
15506,Extinction,6,4,30,95,6.5,60
15507,Extinction,6,4,30,103,14.4,55
15508,Extinction,6,4,30,107,13.3,52
15509,Extinction,6,4,30,107,13.8,51
15510,Extinction,6,4,30,106,14.8,50
15511,Extinction,6,4,30,109,15.4,48
15512,Extinction,6,4,30,111,15.5,47
15513,Extinction,6,4,30,112,16,46
15514,Extinction,6,4,30,110,16,45
15515,Extinction,6,4,30,111,16.3,44
15516,Extinction,6,4,30,110,16.1,42
15517,Extinction,6,4,30,110,15.2,40
15518,Extinction,6,4,30,110,15.2,38
15519,Extinction,6,4,30,110,14.8,36
15520,Extinction,6,4,30,108,14.4,35
15521,Extinction,6,4,30,108,14.2,34
15522,Extinction,6,4,30,92,13.2,33
15523,Extinction,6,4,30,89,14.2,32
15524,Extinction,6,4,30,89,13.5,30
15525,Extinction,6,4,30,89,12.3,28
15526,Extinction,6,4,30,90,12,27
15527,Extinction,6,4,30,92,12.5,26
15528,Extinction,6,4,30,108,11.5,25
15529,Extinction,6,4,30,107,12.3,24
15530,Extinction,6,4,30,106,11.5,23
15531,Extinction,6,4,30,88,11.9,22
15532,Extinction,6,4,30,87,12,21
15533,Extinction,6,4,30,106,11.5,20
15534,Extinction,6,4,30,87,12.3,19
15535,Extinction,6,4,30,86,11.6,18
15536,Extinction,6,4,30,85,11,17
15537,Extinction,6,4,30,89,10.9,16
15538,Extinction,6,4,30,90,10.3,15
15539,Extinction,6,4,30,89,10.7,14
15540,Extinction,6,4,30,86,10,13
15541,Extinction,6,4,30,85,10.7,12
15542,Extinction,6,4,30,92,10.9,11
15543,Extinction,6,4,30,90,12,10
15544,Extinction,6,4,30,97,11.8,9
15545,Extinction,6,4,30,92,11.3,8
15546,Extinction,6,4,30,89,11.3,7
15547,Extinction,6,4,30,87,11,6
15548,Extinction,6,4,30,88,10.2,5
15549,Non-extinction,6,4,30,87,9.2,4
15550,Non-extinction,6,4,30,86,7.4,3
15551,Non-extinction,6,4,30,78,4.5,2
15552,Non-extinction,6,4,30,75,0,1
15553,Non-extinction,6,4,40,104,0,75
15554,Non-extinction,6,4,40,96,0,72
15555,Non-extinction,6,4,40,96,0,70
15556,Non-extinction,6,4,40,96,0,68
15557,Non-extinction,6,4,40,96,1.3,67
15558,Non-extinction,6,4,40,101,3.2,66
15559,Extinction,6,4,40,102,4.5,65
15560,Extinction,6,4,40,106,12.3,60
15561,Extinction,6,4,40,107,9.2,55
15562,Extinction,6,4,40,108,13.9,52
15563,Extinction,6,4,40,94,13.9,51
15564,Extinction,6,4,40,93,13.5,50
15565,Extinction,6,4,40,93,14.5,48
15566,Extinction,6,4,40,107,14.4,47
15567,Extinction,6,4,40,107,14.5,46
15568,Extinction,6,4,40,107,14.9,45
15569,Extinction,6,4,40,107,15.2,44
15570,Extinction,6,4,40,107,15.2,42
15571,Extinction,6,4,40,108,14.8,40
15572,Extinction,6,4,40,110,14.4,38
15573,Extinction,6,4,40,110,14.4,36
15574,Extinction,6,4,40,109,14.9,35
15575,Extinction,6,4,40,107,14.4,34
15576,Extinction,6,4,40,108,14.4,33
15577,Extinction,6,4,40,106,14.5,32
15578,Extinction,6,4,40,91,14.9,30
15579,Extinction,6,4,40,92,14.1,28
15580,Extinction,6,4,40,93,14.4,27
15581,Extinction,6,4,40,106,13.5,26
15582,Extinction,6,4,40,92,13.5,25
15583,Extinction,6,4,40,90,12.5,24
15584,Extinction,6,4,40,90,12.3,23
15585,Extinction,6,4,40,87,13.2,22
15586,Extinction,6,4,40,89,13.1,21
15587,Extinction,6,4,40,90,12.3,20
15588,Extinction,6,4,40,88,12,19
15589,Extinction,6,4,40,86,11.5,18
15590,Extinction,6,4,40,85,11.3,17
15591,Extinction,6,4,40,92,11.5,16
15592,Extinction,6,4,40,91,10.4,15
15593,Extinction,6,4,40,89,10.9,14
15594,Extinction,6,4,40,87,10,13
15595,Extinction,6,4,40,90,10,12
15596,Extinction,6,4,40,91,10.3,11
15597,Extinction,6,4,40,90,10,10
15598,Extinction,6,4,40,91,11.3,9
15599,Extinction,6,4,40,91,11.5,8
15600,Extinction,6,4,40,90,11,7
